unique_id,book_name,page,class,entity_list,caption
casketofgemsgift00andeiala_page195.png,casketofgemsgift00andeiala,page195.png,Both,,a drawing of a man and a dog
casketofgemsgift00andeiala_page2.png,casketofgemsgift00andeiala,page2.png,Neither,,a book with a picture of a man in a suit
casketofgemsgift00andeiala_page201.png,casketofgemsgift00andeiala,page201.png,Neither,,a typed poem with a quote on it
casketofgemsgift00andeiala_page203.png,casketofgemsgift00andeiala,page203.png,Human,person,a drawing of a man in a hat and a dog
casketofgemsgift00andeiala_page21.png,casketofgemsgift00andeiala,page21.png,Human,"person, chair",a drawing of a man and woman sitting at a table
casketofgemsgift00andeiala_page215.png,casketofgemsgift00andeiala,page215.png,Human,person,a drawing of a man sitting in a room
casketofgemsgift00andeiala_page223.png,casketofgemsgift00andeiala,page223.png,Both,"person, person",a drawing of a group of people standing around a table
casketofgemsgift00andeiala_page233.png,casketofgemsgift00andeiala,page233.png,Both,,a drawing of a man sitting on the floor
casketofgemsgift00andeiala_page245.png,casketofgemsgift00andeiala,page245.png,Human,person,the story of the little red riding horse
casketofgemsgift00andeiala_page269.png,casketofgemsgift00andeiala,page269.png,Human,,a drawing of a man on a horse
casketofgemsgift00andeiala_page281.png,casketofgemsgift00andeiala,page281.png,Neither,,a page from a book with a quote
casketofgemsgift00andeiala_page283.png,casketofgemsgift00andeiala,page283.png,Neither,,the cover of the book the adventures of the great
casketofgemsgift00andeiala_page302.png,casketofgemsgift00andeiala,page302.png,Neither,,a brown box with a white lid
casketofgemsgift00andeiala_page31.png,casketofgemsgift00andeiala,page31.png,Human,"person, person",a drawing of a man standing in front of a mirror
casketofgemsgift00andeiala_page40.png,casketofgemsgift00andeiala,page40.png,Neither,,a black and white photo of a man in a suit
casketofgemsgift00andeiala_page41.png,casketofgemsgift00andeiala,page41.png,Human,chair,a drawing of a man and woman in a room
casketofgemsgift00andeiala_page51.png,casketofgemsgift00andeiala,page51.png,Human,,a drawing of a man sitting on a bench
casketofgemsgift00andeiala_page59.png,casketofgemsgift00andeiala,page59.png,Neither,,a typed poem with a quote on it
casketofgemsgift00andeiala_page61.png,casketofgemsgift00andeiala,page61.png,Human,,a drawing of a family in a room
casketofgemsgift00andeiala_page72.png,casketofgemsgift00andeiala,page72.png,Neither,,"a page from the book, with a quote on it"
casketofgemsgift00andeiala_page73.png,casketofgemsgift00andeiala,page73.png,Human,person,a drawing of a man sitting in a park
casketofgemsgift00andeiala_page9.png,casketofgemsgift00andeiala,page9.png,Human,person,a drawing of a woman standing in front of a tree
casketofprosepoe00farriala_page1.png,casketofprosepoe00farriala,page1.png,Neither,,a black and brown swirl pattern on a black background
casketofprosepoe00farriala_page106.png,casketofprosepoe00farriala,page106.png,Animal,dog,a dog and a cat are sitting in the grass
casketofprosepoe00farriala_page147.png,casketofprosepoe00farriala,page147.png,Both,person,a man sitting on a rock with a dog
casketofprosepoe00farriala_page173.png,casketofprosepoe00farriala,page173.png,Human,"person, person, frisbee",a man is kneeling down to another man
casketofprosepoe00farriala_page2.png,casketofprosepoe00farriala,page2.png,Neither,,a black and brown background with a pattern
casketofprosepoe00farriala_page273.png,casketofprosepoe00farriala,page273.png,Neither,,a black and brown marble texture
casketofprosepoe00farriala_page274.png,casketofprosepoe00farriala,page274.png,Neither,,a black and brown marble texture background
casketofprosepoe00farriala_page69.png,casketofprosepoe00farriala,page69.png,Human,person,a black and white photo of a young girl holding a cat
casketofprosepoe00farriala_page9.png,casketofprosepoe00farriala,page9.png,Human,person,a woman in a white dress with flowers on her head
castleonrockorsu00londiala_page1.png,castleonrockorsu00londiala,page1.png,Neither,,a book with a label on it
castleonrockorsu00londiala_page11.png,castleonrockorsu00londiala,page11.png,Neither,,a drawing of a man on a horse
castleonrockorsu00londiala_page5.png,castleonrockorsu00londiala,page5.png,Neither,,a drawing of a tree with birds flying around it
cat00hunt_page10.png,cat00hunt,page10.png,Animal,,an autobiography of the cat by london and somerset
cat00hunt_page130.png,cat00hunt,page130.png,Human,"person, person, bird, person, bird, person, bird, bird, bird, bird",a book with a picture of children feeding chickens
cat00hunt_page138.png,cat00hunt,page138.png,Animal,cat,a book with a cat and a dog on the cover
cat00hunt_page172.png,cat00hunt,page172.png,Both,person,a painting of a cat and a woman in a room
cat00hunt_page178.png,cat00hunt,page178.png,Animal,"cat, cat, cat",a painting of cats on a table
cat00hunt_page198.png,cat00hunt,page198.png,Animal,"cat, bowl, cup, bottle, bowl",a painting of a cat sitting on a table
cat00hunt_page212.png,cat00hunt,page212.png,Human,,a painting of a woman in a dress
cat00hunt_page230.png,cat00hunt,page230.png,Both,"person, dog, cat",a painting of a child playing with cats
cat00hunt_page264.png,cat00hunt,page264.png,Both,,a painting of a cat and a woman in a room
cat00hunt_page56.png,cat00hunt,page56.png,Both,"person, dog, dog, person",a painting of two girls sitting on a lawn with cats
cat00hunt_page64.png,cat00hunt,page64.png,Both,"cat, person",a painting of a man sitting in a chair with a cat
cat00hunt_page9.png,cat00hunt,page9.png,Both,"cat, chair",a painting of a cat sitting on a table
cat00hunt_page90.png,cat00hunt,page90.png,Animal,dog,a painting of a bird on a branch with flowers
catalogueofbooks00carn2_page1.png,catalogueofbooks00carn2,page1.png,Human,,a piece of paper with a torn piece of paper
catalogueofbooks00carn2_page5.png,catalogueofbooks00carn2,page5.png,Neither,,a piece of paper with a piece of paper on it
catalogueofbooks00carn2_page7.png,catalogueofbooks00carn2,page7.png,Neither,,a piece of paper with a torn edge
catdogormemoirso00maitiala_page46.png,catdogormemoirso00maitiala,page46.png,Both,"dog, person",a dog laying on the ground next to a man
catdogormemoirso00maitiala_page5.png,catdogormemoirso00maitiala,page5.png,Animal,cat,a dog is laying on the floor next to a painting
catdogormemoirso00maitiala_page54.png,catdogormemoirso00maitiala,page54.png,Animal,,a dog sitting on the floor next to a fireplace
catdogormemoirso00maitiala_page94.png,catdogormemoirso00maitiala,page94.png,Animal,dog,a dog is running in the air
catechismofhisto00daviiala_page3.png,catechismofhisto00daviiala,page3.png,Both,"backpack, person, person, person, dog",a drawing of a man in a boat
catechismofnatur00martiala_page1.png,catechismofnatur00martiala,page1.png,Neither,,a piece of paper with writing on it
catechismofnatur00martiala_page119.png,catechismofnatur00martiala,page119.png,Neither,,a white cat is sitting on the floor
catechismofnatur00martiala_page120.png,catechismofnatur00martiala,page120.png,Neither,,a square shaped mirror with a white frame
catechismofnatur00martiala_page121.png,catechismofnatur00martiala,page121.png,Neither,,a man is standing in the dirt
catechismofnatur00martiala_page122.png,catechismofnatur00martiala,page122.png,Neither,,a brown and white dog
catechismofnatur00martiala_page2.png,catechismofnatur00martiala,page2.png,Neither,,a piece of paper with writing on it
catsconvention00ally_page124.png,catsconvention00ally,page124.png,Animal,"cat, cat, cat",a book with pictures of cats and kittens
catsconvention00ally_page131.png,catsconvention00ally,page131.png,Animal,"cat, cat",a book with two pictures of cats
catsconvention00ally_page149.png,catsconvention00ally,page149.png,Animal,"cat, cat",a book with two pictures of cats and a cat
catsconvention00ally_page150.png,catsconvention00ally,page150.png,Animal,"cat, cat",a book with two pictures of cats laying on the floor
catsconvention00ally_page160.png,catsconvention00ally,page160.png,Animal,"cat, cat, cat",a book with pictures of cats and kittens
catsconvention00ally_page190.png,catsconvention00ally,page190.png,Animal,"cat, cat",a book with pictures of cats and kittens
catsconvention00ally_page222.png,catsconvention00ally,page222.png,Both,"cat, cat, cat",a book with two pictures of cats and a dog
catsconvention00ally_page254.png,catsconvention00ally,page254.png,Animal,"cat, cat",two photographs of cats laying on the ground
catsconvention00ally_page30.png,catsconvention00ally,page30.png,Animal,"cat, cat",a book with pictures of cats and dogs
catsconvention00ally_page54.png,catsconvention00ally,page54.png,Animal,cat,a black and white cat standing on top of a table
catsconvention00ally_page78.png,catsconvention00ally,page78.png,Animal,"cat, cat",a book with two pictures of cats on it
catsconvention00ally_page9.png,catsconvention00ally,page9.png,Animal,cat,a black and white cat sitting on top of a book
cattleranchtocol00doub2_page116.png,cattleranchtocol00doub2,page116.png,Both,"person, person",a book with two pictures of men in the field
cattleranchtocol00doub2_page130.png,cattleranchtocol00doub2,page130.png,Human,,a black and white photo of a man on a ladder
cattleranchtocol00doub2_page138.png,cattleranchtocol00doub2,page138.png,Human,,a black and white photo of a native man
cattleranchtocol00doub2_page154.png,cattleranchtocol00doub2,page154.png,Animal,"cow, cow, cow, horse, horse",a book with two pages showing a picture of a bison and a bird
cattleranchtocol00doub2_page186.png,cattleranchtocol00doub2,page186.png,Both,,an old book with a black and white image of a field
cattleranchtocol00doub2_page214.png,cattleranchtocol00doub2,page214.png,Human,,a black and white photo of a man on a bicycle
cattleranchtocol00doub2_page262.png,cattleranchtocol00doub2,page262.png,Neither,,a book with a picture of a house
cattleranchtocol00doub2_page270.png,cattleranchtocol00doub2,page270.png,Human,,a black and white photo of a group of people
cattleranchtocol00doub2_page302.png,cattleranchtocol00doub2,page302.png,Human,,a black and white photo of a room with a table
cattleranchtocol00doub2_page318.png,cattleranchtocol00doub2,page318.png,Human,person,a book page with an illustration of a man holding a bow
cattleranchtocol00doub2_page320.png,cattleranchtocol00doub2,page320.png,Both,"horse, person, person, cow, horse, person, person",a book with pictures of horses and people
cattleranchtocol00doub2_page336.png,cattleranchtocol00doub2,page336.png,Both,"horse, horse, horse, person, horse, person, person, horse, person",a book with pictures of horses and people
cattleranchtocol00doub2_page347.png,cattleranchtocol00doub2,page347.png,Animal,"cow, book",a book with a drawing of a cow
cattleranchtocol00doub2_page36.png,cattleranchtocol00doub2,page36.png,Human,,a black and white photo of a man with a hat
cattleranchtocol00doub2_page400.png,cattleranchtocol00doub2,page400.png,Neither,,an old book with a picture of a boat
cattleranchtocol00doub2_page56.png,cattleranchtocol00doub2,page56.png,Human,kite,an old photo of a tent in the woods
cattleranchtocol00doub2_page76.png,cattleranchtocol00doub2,page76.png,Human,"person, person, person, person, person, person",two pictures of people in a field with a camera
cattleranchtocol00doub2_page90.png,cattleranchtocol00doub2,page90.png,Human,person,a black and white photo of a building
cavernofrosevill00herbiala_page3.png,cavernofrosevill00herbiala,page3.png,Human,"person, person, person, person",a drawing of a man and woman in front of a tent
cecile00gour_page1.png,cecile00gour,page1.png,Neither,,a small box with a label on it
cecile00gour_page104.png,cecile00gour,page104.png,Human,"person, person, person, person, bench, person",a drawing of a family in a house
cecile00gour_page116.png,cecile00gour,page116.png,Human,"person, person",a book with a drawing of a man in a hat
cecile00gour_page12.png,cecile00gour,page12.png,Human,"person, person, boat, person",a book with a drawing of a woman and a man
cecile00gour_page120.png,cecile00gour,page120.png,Human,"person, person, person, person",a book with a picture of a man pulling a cart
cecile00gour_page130.png,cecile00gour,page130.png,Both,"person, person, boat, person",a book with illustrations of people in a park
cecile00gour_page136.png,cecile00gour,page136.png,Human,person,an old book with a drawing of a woman in bed
cecile00gour_page146.png,cecile00gour,page146.png,Human,"person, person",a drawing of a woman in a kitchen
cecile00gour_page166.png,cecile00gour,page166.png,Human,"person, person",a book with an image of a man and a woman
